id,country,iso,admin_level_name,pcode,region,category,measure,targeted_pop_group,comments,non_compliance,date_implemented,source,source_type,link,entry_date,alternative_source
1331,Finland,FIN,,,Europe,Social distancing,Limit public gatherings,f,"Visits to housing services for the elderly and other at-risk groups will be prohibited and visits to care institutions, health care units and hospitals (with exeptions)",Not applicable,2020-03-16,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi,2020-03-21,
1332,Finland,FIN,,,Europe,Public health measures,General recommendations,t,Employers are encouraged to advice their employees to work from home,Not applicable,2020-03-16,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi,2020-03-21,
1333,Finland,FIN,,,Europe,Public health measures,General recommendations,t,"As a general guideline, persons over 70 years of age must refrain from contact with other persons to the extent possible (quarantine-like conditions), with the exception of members of parliament, the state leadership and elected officials in local government.",Not applicable,2020-03-16,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi,2020-03-21,https://fi.usembassy.gov/covid-19-information/
1334,Finland,FIN,,,Europe,Public health measures,Strengthening the public health system,f,"The capacity of healthcare and social welfare services will be increased in the public and private sectors. At the same time, non-urgent activities will be reduced. The capacity of the private sector will be mobilised for public use as necessary. At the same time, statutory deadlines and obligations will be eased. The capacity for coronavirus testing will be increased. The National Institute for Health and Welfare will provide support in this respect.",Not applicable,2020-03-16,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi,2020-03-21,
1335,Finland,FIN,,,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,f,The Emergency Powers Act was implemented,Not applicable,2020-03-16,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi,2020-03-21,
1336,Finland,FIN,,,Europe,Movement restrictions,Border closure,f,"Entry limited to Finish nationals or people residing in Finnland, for essential work, transit traffic; Finnish nationals are not allowed to leave the country, third country nationals are",Not applicable,2020-03-19,Border Guard,Government,https://www.raja.fi/facts/news_from_the_border_guard/1/0/finnish_border_traffic_to_be_restricted_as_of_19_march_2020_79144,2020-03-21,https://www.iata.org/contentassets/945c8b683fd54a95834b7f0f9d0556b5/finland-ncov-measures.pdf
1337,Finland,FIN,,,Europe,Social distancing,Limit public gatherings,t,Ski areas that were linked with recent cases are forced to close pre-end-of-season,Not applicable,2020-03-27,YLE state media,Media,https://yle.fi/uutiset/osasto/news/multiple_coronavirus_cases_linked_to_lapland_ski_resorts_to_close_next_week/11268683,2020-03-21,
1338,Finland,FIN,,,Europe,Public health measures,Strengthening the public health system,f,The more critical measure will limit the sale of medical supplies and pharmaceuticals used in the public healthcare system.,Not applicable,2020-03-17,YLE state media,Media,https://yle.fi/uutiset/osasto/news/govt_rolls_out_order_to_limit_sales_of_pharmaceuticals_and_medical_supplies/11262584,2020-03-21,
1339,Finland,FIN,,,Europe,Social distancing,Schools closure,t,Primary schools closed only parents with critical jobs can continue to send their kids to school,Not applicable,2020-03-16,YLE state media,Media,,2020-03-21,
1340,Finland,FIN,,,Europe,Social distancing,Schools closure,t,Primary schools regulations are being released slightly; parents can now decide whether they send their kids to school (previously only parents with critical jobs were allowed to do so),Not applicable,2020-03-23,YLE state media,Media,,2020-03-21,
3021,Finland,FIN,,,Europe,Public health measures,testing policy,f,"Samples are primarily taken from patients with severe respiratory tract infection symptoms and from healthcare and social welfare personnel, so that the health of personnel and the adequacy of the workforce can be secured.; other patient groups will be tested if capacities exist (including mild symptoms)",not applicable,,Finnish Institute for Wealth and Welfare,Government,https://thl.fi/en/web/infectious-diseases/what-s-new/coronavirus-covid-19-latest-updates,2020-03-30,
3022,Finland,FIN,Uusimaa,,Europe,Movement restrictions,Domestic travel restrictions,f,"Traveling to and from the region is forbidden, apart for essential reasons",not available,2020-03-28,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410869/hallituksen-linjaukset,2020-03-30,
3023,Finland,FIN,,,Europe,Movement restrictions,Border checks,f,"Controls at international airports increased, with form filled and symptoms checked, possibly leading to being rejected entry or forced quaratine if necessary",Refusal to enter the country,2020-03-27,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/ulkomailta-saapuvien-kontrolli-tiukentuu,2020-03-30,
3024,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,t,Financial support specifically for entrepeneurs/self-employed: The support criteria are the same in all municipalities. The state will provide this support in full by allocating EUR 100 million reserved for the ELY Centres’ business subsidy granting authorisations in the supplementary budget for 2020.,not applicable,2020-03-27,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/yksinyrittajat-voivat-hakea-tukea-kunnilta-koronavirustilanteessa,2020-03-30,
3025,Finland,FIN,,,Europe,Public health measures,Strengthening the public health system,f,Finland joins an EU project on joint procurement of protective equipment,not applicable,2020-03-27,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/suomi-liittyy-sopimukseen-laaketieteellisten-vastatoimien-yhteishankinnasta,2020-03-30,
3026,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,f,"The Government is allocating EUR 1 billion for direct business subsidies. Of this amount, EUR 700 million is intended for grants provided by Business Finland and EUR 300 million for grants provided by centres for economic development, transport and the environment.; State-owned specialised financing company Finnvera to guarantee business loans",not applicable,2020-03-27,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/valtion-rahoitusta-yrityksille-koronavirustilanteessa-vahvistetaan-yritystukiin-miljardi-euroa,2020-03-30,
3027,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,f,Employers obligated to notify the government of dismissals of ten or more employees,not applicable,2020-03-27,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/tyonantajalle-velvollisuus-ilmoittaa-vahintaan-kymmenen-tyontekijan-irtisanomisesta-te-toimistolle,2020-03-30,
3028,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,f,Notice period for lay-offs reduced for long-term employees,Not applicable,2020-03-26,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/koronaviruksen-vuoksi-lomautusten-ilmoitusaikaa-ja-yhteistoimintaneuvotteluiden-kestoaikaa-lyhennetaan,2020-03-30,
3029,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,f,Resting periods for drivers of goods have been liften,Not applicable,2020-03-26,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/ajo-ja-lepoaikoihin-maaraaikainen-poikkeus-koronavirustilanteen-johdosta,2020-03-30,
3030,Finland,FIN,,,Europe,Public health measures,Strengthening the public health system,f,Decree submitted to Parliament on the use of powers concerning the obligation to work under the Emergency Powers Act; people working in both public and private healthcare who have received training in the field and who have reached the age of 18 but not 68 may be required to work.,Not available,2020-03-26,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/tyontekijan-tyovelvollisuutta-koskeva-valmiuslain-kayttoonottoasetus-eduskunnalle,2020-03-30,
3031,Finland,FIN,,,Europe,Public health measures,Health screenings in airports and border crossings,t,For returnees from abroad (e.g. through repatriation flights) health personell will give advice and health checks done as needed,Not applicable,2020-03-25,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/terveydenhuollon-ammattilaiset-vastassa-matkailijoita-helsinki-vantaan-lentoasemalla,2020-03-30,
3032,Finland,FIN,,,Europe,Public health measures,General recommendations,t,Advice guidelines for employers to protect their workers established,Not applicable,2020-03-25,Government,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/stm-ohjeet-tyontekijoiden-terveyden-suojelemiseksi-koronavirustilanteessa,2020-03-30,
3884,Finland,FIN,,,Europe,Public health measures,strengthening the public health system,t,Limitations to public social welfare units and care institutions; special rules to reduce the infection risk implemented,Not applicable,2020-04-03,Ministry of Social Affairs and Health,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/koronavirustartuntoja-ehkaistava-monin-tavoin-sosiaalihuollon-ymparivuorokautisen-hoidon-toimintayksikoissa,2020-04-05,
3885,Finland,FIN,,,Europe,Public health measures,Awareness campaigns,f,Information materials sent to every household,Not applicable,2020-04-03,Ministry of Social Affairs and Health,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/kansalaiskirje-koronaviruksesta-on-lahtenyt-koteihin,2020-04-05,
3886,Finland,FIN,,,Europe,Social distancing,Public services closure,f,"All restaurants, cafés and bars must be closed everywhere in Finland",Not available,2020-04-04,Ministry of Economic Affairs and Employment,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/ravintolat-sulkeutuvat-koko-maassa-perjantaina-puolen-yon-aikaan-koronavirusepidemian-vuoksi,2020-04-05,
3887,Finland,FIN,,,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,f,Prime Minister’s Office appoints Operations Centre to support management of COVID-19 situation,Not applicable,2020-04-01,Government Communications Department,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/valtioneuvoston-kanslia-perusti-operaatiokeskuksen-tukemaan-koronavirustilanteen-johtamista-,2020-04-05,
3888,Finland,FIN,,,Europe,Governance and socio-economic measures,Economic measures,f,Employee's right to unemployment extended and quicker access to benefits established,Not applicable,2020-03-31,Ministry of Economic Affairs and Employment,Government,https://valtioneuvosto.fi/en/article/-/asset_publisher/1410877/lakimuutos-laajentaa-lomautetun-oikeutta-tyottomyysetuuteen-seka-nopeuttaa-tyottomyysetuuden-hakemista-ja-saamista,2020-04-05,
737,France,FRA,,,Europe,Social distancing,Public services closure,f,Closure of all non-essential establishments,Not available,2020-03-16,U.K. Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/france/health,2020-03-16,
738,France,FRA,,,Europe,Public health measures,Health screenings in airports and border crossings,f,,Not available,2020-03-16,U.S. Embassy in France,Government,https://fr.usembassy.gov/covid-19-information/,2020-03-16,
739,France,FRA,,,Europe,Public health measures,Introduction of quarantine policies,t,those returning from evacuation flights.,Not available,2020-03-16,U.S. Embassy in France,Government,https://fr.usembassy.gov/covid-19-information/,2020-03-16,
740,France,FRA,,,Europe,Movement restrictions,International flights suspension,t,"Air France supsended flights to and from China until 29 March, and to and from Italy until 3 April.",Not available,2020-03-16,U.S. Embassy in France,Government,https://fr.usembassy.gov/covid-19-information/,2020-03-16,
745,France,FRA,,,Europe,Social distancing,Schools closure,f,"Schools, creches, and univerisites to close from 16 March",Not applicable,2020-03-16,U.K. Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/france/health,2020-03-16,
746,France,FRA,,,Europe,Social distancing,Limit public gatherings,f,No gatherings more than 100 people,Not available,2020-03-16,U.K. Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/france/health,2020-03-16,
